target,budget,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
67,11000000,5.609374999999999,5.77608695652174,6.700000000000002,5.609374999999999,5.609374999999999,5.609374999999999,5.609374999999999,5.609374999999999,5.609374999999999,5.609374999999999,9.638,3.941,0.636,9.638,9.638,9.638,9.638,9.638,9.638,9.638,6.043181818181816,6.776190476190477,6.043181818181816,6.043181818181816,6.043181818181816,6.043181818181816,6.043181818181816,3.045,0.6,3.045,3.045,3.045,3.045,3.045
71,130000000,5.872000000000001,6.084146341463414,6.78695652173913,6.294117647058823,6.138333333333333,6.437037037037039,5.844444444444445,7.099999999999999,6.046153846153848,6.633333333333332,7.469,5.614,8.164,3.236,4.549,2.726,5.579,1.4,4.759,1.138,6.604545454545453,6.05263157894737,6.41875,5.33,6.16857142857143,6.388888888888888,5.33,1.412,1.62,7.469,5.041,2.962,1.535,5.041
70,140000000,6.081521739130435,6.376,5.690909090909092,5.8375,6.08,5.789333333333334,5.77,6.183870967741935,7.144444444444444,6.75,7.469,8.164,4.759,5.282,4.549,5.579,3.134,1.138,3.938,1.4,6.695652173913042,6.113333333333334,6.905882352941177,6.319999999999999,6.7700000000000005,6.964705882352941,7.0,1.412,1.62,7.469,1.105,2.527,2.852,1.15
61,60000000,5.903636363636363,5.755405405405408,6.019718309859156,6.262962962962963,6.042528735632184,4.496551724137931,6.270833333333332,5.720454545454545,5.938095238095237,5.343750000000001,3.961,5.143,5.242,5.319,3.028,3.482,4.368,2.066,0.6,1.22,3.6600000000000006,6.1,5.93157894736842,3.8625000000000003,6.1,6.1,3.6600000000000006,0.692,1.429,0.732,1.517,2.504,1.681,1.38
83,31500000,7.11521739130435,6.770212765957445,4.510869565217392,5.349999999999999,6.694444444444443,6.2333333333333325,6.8470588235294105,4.947169811320754,5.896551724137931,6.142424242424241,6.863,5.579,3.355,2.358,2.136,1.473,8.332,4.753,1.101,15.397,5.591666666666666,5.591666666666666,6.54736842105263,5.591666666666666,5.591666666666666,5.591666666666666,5.591666666666666,2.488,2.488,0.675,2.488,2.488,2.488,2.488
74,52000000,6.837837837837837,5.727450980392157,6.230434782608694,6.8695652173913055,6.44390243902439,5.520408163265306,7.480000000000001,6.840000000000002,6.443478260869566,6.015789473684211,18.685,3.589,7.26,3.938,7.514,2.629,1.209,0.612,1.4,1.601,5.917647058823529,6.307792207792206,7.400000000000001,7.7200000000000015,5.917647058823529,5.917647058823529,5.917647058823529,4.632,1.614,1.863,2.046,4.632,4.632,4.632
68,160000000,5.979310344827585,5.90625,5.62,6.1436363636363645,5.992929292929292,5.239175257731957,6.478947368421051,4.791379310344829,7.455555555555555,5.885135135135136,8.926,14.336,9.638,4.426,5.833,8.959,2.23,1.808,1.216,2.373,6.146153846153845,5.856521739130436,6.419999999999999,6.599999999999998,6.146153846153845,6.63793103448276,6.599999999999998,4.41,0.98,3.623,1.027,4.41,3.987,1.027
73,17000000,6.130612244897959,6.627659574468084,6.819999999999998,6.690476190476191,7.299999999999998,4.946341463414635,6.519230769230768,7.299999999999998,7.299999999999998,6.364999999999998,11.481,5.601,2.43,5.03,1.282,1.702,1.705,0.735,0.6,0.98,7.138888888888889,6.074736842105264,7.138888888888889,3.8874999999999993,4.056521739130434,3.8874999999999993,4.056521739130434,5.601,1.598,5.601,0.694,1.4,0.694,1.4
61,0,6.188571428571429,6.453571428571427,5.949275362318843,6.122131147540984,6.457894736842104,4.627027027027027,6.009523809523811,4.981944444444444,4.48695652173913,6.890476190476188,7.81,2.105,5.481,7.079,1.632,4.666,3.186,1.827,1.38,0.6,7.6599999999999975,5.859999999999999,7.6599999999999975,7.6599999999999975,7.6599999999999975,7.6599999999999975,7.6599999999999975,2.105,0.6,2.105,2.105,2.105,2.105,2.105
67,140000000,6.256000000000001,6.112820512820513,6.292592592592594,6.623809523809525,5.255769230769231,6.0214285714285705,6.4772727272727275,6.500000000000001,4.326470588235293,6.1421052631578945,14.626,3.979,10.201,9.481,2.707,6.875,5.082,3.826,6.18,5.771,6.838888888888891,6.138888888888889,6.500000000000002,6.689473684210528,6.700000000000002,5.860000000000001,6.557894736842107,6.094,0.84,0.6,2.754,1.62,5.218,2.814
73,11000000,5.983333333333333,5.8966666666666665,6.129411764705881,5.636842105263158,5.327659574468085,6.388235294117645,6.539999999999998,4.366666666666666,6.889473684210525,6.474074074074075,5.101,4.17,8.534,1.08,2.004,0.98,0.6,0.6,2.183,1.9,5.730769230769232,6.578787878787878,6.399999999999999,5.730769230769232,5.38235294117647,5.730769230769232,5.730769230769232,4.271,0.716,1.008,4.271,1.618,4.271,4.271
75,47000000,6.368421052631579,5.996,6.285981308411213,6.512820512820514,5.971428571428572,5.995,7.5,6.5,7.5,7.5,6.783,9.568,6.662,6.652,2.472,1.702,1.935,1.4,0.98,1.14,7.025,5.067647058823529,6.810526315789472,7.025,7.025,7.025,7.025,3.562,0.98,5.107,3.562,3.562,3.562,3.562
74,0,6.591666666666665,4.6975,5.977272727272725,6.0602941176470555,6.341666666666668,6.7681818181818185,7.650000000000001,6.966666666666667,6.429411764705883,7.0,4.114,4.827,2.041,2.05,2.231,0.976,1.524,1.312,1.515,0.6,5.6605263157894745,6.596000000000001,5.6605263157894745,8.440000000000003,5.6605263157894745,5.6605263157894745,5.6605263157894745,2.941,0.6,2.941,1.396,2.941,2.941,2.941
83,0,6.7,6.8446808510638295,6.591428571428572,6.677272727272726,7.331249999999998,8.426315789473684,5.666666666666667,8.03,6.7,6.7,2.167,3.186,2.473,2.13,0.716,3.306,2.527,1.681,2.167,2.167,7.495,8.299999999999999,5.73888888888889,7.495,7.495,7.495,7.495,1.033,0.828,2.372,1.033,1.033,1.033,1.033
75,36000000,6.559016393442623,6.45,5.715,6.0744186046511635,6.75,6.359090909090909,6.278723404255321,6.55,4.5,5.837288135593221,9.913,2.855,4.355,1.473,2.302,1.012,3.042,1.38,0.98,2.857,7.2,6.422222222222223,7.2,7.405882352941177,5.760000000000001,5.834375,7.2,9.913,2.296,9.913,0.748,2.606,1.4,9.913
71,0,6.379999999999999,6.8599999999999985,6.21111111111111,4.447826086956521,4.425,7.099999999999999,7.099999999999999,6.412499999999998,6.379999999999999,6.379999999999999,1.4,1.4,1.452,1.064,1.4,0.6,1.4,2.062,1.4,1.4,6.621052631578945,6.619999999999999,6.621052631578945,6.621052631578945,6.621052631578945,6.621052631578945,6.621052631578945,4.537,0.608,4.537,4.537,4.537,4.537,4.537
63,30000000,6.379999999999998,5.784000000000001,6.088148148148149,5.6325,6.011392405063289,6.029166666666666,5.531999999999999,5.4045454545454525,5.2823529411764705,5.184,11.026,10.208,6.328,4.393,5.74,6.734,1.933,2.944,3.182,1.402,6.56969696969697,6.148214285714287,6.277777777777775,6.56969696969697,6.56969696969697,6.56969696969697,6.56969696969697,2.844,1.388,2.628,2.844,2.844,2.844,2.844
73,25000000,5.415384615384615,6.455172413793103,6.434146341463413,6.009803921568628,5.691071428571426,5.770909090909091,5.638095238095238,6.106122448979593,7.299999999999998,4.688235294117646,7.019,4.304,4.458,3.118,6.72,3.714,1.099,5.716,1.4,1.417,6.799999999999998,6.099999999999999,6.820833333333334,6.203333333333333,6.203333333333333,7.299999999999998,6.799999999999998,1.932,0.98,1.4,1.666,1.666,1.712,1.932
57,7000000,5.2266666666666675,4.166666666666668,5.425490196078431,4.744354838709677,5.463414634146343,5.383870967741936,5.342592592592593,5.87027027027027,5.062500000000001,4.544897959183675,5.002,1.95,2.818,4.248,4.073,2.557,1.4,3.609,1.581,3.385,5.160000000000002,5.451851851851853,5.160000000000002,5.160000000000002,5.160000000000002,5.160000000000002,5.160000000000002,1.38,0.6,1.38,1.38,1.38,1.38,1.38
74,237000000,6.560714285714286,6.448484848484852,4.7637931034482754,5.73116883116883,5.953333333333335,6.090740740740739,6.192592592592593,6.920000000000002,5.9,5.308510638297873,8.597,8.616,3.719,6.074,2.291,5.589,10.616,1.719,1.76,2.847,6.671428571428571,6.385964912280699,6.671428571428571,6.671428571428571,6.671428571428571,6.671428571428571,6.671428571428571,2.709,1.38,2.709,2.709,2.709,2.709,2.709
73,250000000,5.950467289719626,6.634090909090909,6.180882352941175,6.283333333333334,6.647457627118644,6.0488888888888885,5.938983050847458,6.109756097560975,6.431343283582088,6.534285714285714,21.291,16.831,10.245,33.908,32.419,9.568,7.9,13.282,3.519,3.825,6.764285714285713,6.3504854368932016,6.074626865671642,6.764285714285713,6.764285714285713,6.764285714285713,6.764285714285713,6.182,0.716,1.22,6.182,6.182,6.182,6.182
83,356000000,6.199999999999998,7.075925925925926,6.523170731707316,6.863636363636365,6.845205479452055,6.169090909090907,6.536486486486484,6.358510638297871,7.58888888888889,6.757352941176471,15.208,12.022,10.151,29.025,30.729,10.559,5.062,8.897,6.693,11.665,7.435,6.4818181818181815,6.452252252252254,7.691999999999999,7.691999999999999,7.435,7.435,3.708,7.5,1.312,4.694,4.179,3.708,3.708
83,300000000,6.167857142857142,6.992682926829268,7.035294117647059,6.885915492957746,7.054838709677419,7.264285714285713,7.503846153846155,6.019444444444442,6.796491228070178,7.033333333333334,15.208,29.025,12.022,30.729,11.665,12.087,6.693,5.062,8.616,14.038,7.152631578947367,6.794999999999999,6.485321100917434,7.479166666666665,7.479166666666665,7.152631578947367,7.152631578947367,3.708,7.5,1.312,4.694,4.179,3.708,3.708
57,70000000,6.216,5.458333333333334,5.163829787234043,4.466666666666669,5.544827586206898,5.725925925925927,5.0200000000000005,5.594736842105265,5.650000000000001,5.780000000000002,2.589,2.034,4.627,2.823,2.986,4.043,0.692,1.192,1.66,1.4,6.015000000000001,5.675000000000001,6.015000000000001,6.121428571428571,6.20357142857143,6.015000000000001,6.015000000000001,3.071,0.694,3.071,1.463,2.332,3.071,3.071
63,28000000,5.840366972477066,5.826923076923076,5.694117647058825,6.416666666666665,5.599999999999999,5.1117647058823525,6.059999999999999,5.916666666666667,6.263157894736842,5.593103448275861,19.222,4.558,6.832,3.147,1.4,0.632,0.79,1.648,5.618,2.322,6.185714285714285,6.299999999999998,6.185714285714285,6.185714285714285,6.185714285714285,6.185714285714285,6.185714285714285,3.519,0.6,3.519,3.519,3.519,3.519,3.519
66,20000000,6.186666666666667,3.4035714285714285,5.536538461538464,6.223809523809523,4.612,6.599999999999999,5.204054054054054,7.959999999999997,6.186666666666667,6.186666666666667,18.879,3.059,6.8,2.023,1.24,5.412,2.287,2.306,18.879,18.879,5.757894736842104,6.377981651376143,6.195833333333332,6.458823529411764,6.599999999999999,5.757894736842104,5.757894736842104,2.112,1.22,4.712,1.316,0.84,2.112,2.112
58,0,6.156521739130433,6.095454545454545,5.935294117647056,5.770588235294117,5.519999999999999,5.799999999999998,5.799999999999998,6.3599999999999985,5.799999999999998,5.959999999999998,1.47,0.6,2.31,0.98,0.6,0.6,0.6,0.6,0.6,0.6,5.799999999999998,5.799999999999998,5.799999999999998,5.799999999999998,5.799999999999998,5.799999999999998,5.799999999999998,0.6,0.6,0.6,0.6,0.6,0.6,0.6
74,34000000,7.809090909090912,6.50561797752809,6.8692307692307715,6.162162162162163,6.236585365853659,6.356923076923076,6.05294117647059,5.510714285714284,6.415789473684211,6.093750000000001,6.205,7.932,8.588,8.302,7.477,7.265,11.634,1.907,1.4,1.652,6.619354838709678,6.644444444444445,6.619354838709678,6.619354838709678,6.619354838709678,6.619354838709678,6.619354838709678,5.041,0.6,5.041,5.041,5.041,5.041,5.041
83,19000000,6.9421052631578934,5.920588235294118,7.2222222222222205,6.636363636363637,7.499999999999998,5.074999999999999,6.103703703703703,6.768181818181817,5.954545454545453,6.162962962962962,5.873,5.078,4.695,4.559,2.184,1.81,1.223,1.547,1.044,1.73,7.369999999999999,7.0649999999999995,7.369999999999999,7.369999999999999,7.369999999999999,7.369999999999999,7.369999999999999,2.946,1.837,2.946,2.946,2.946,2.946,2.946
72,0,5.751351351351353,5.785714285714285,6.208333333333333,6.491891891891892,6.703703703703703,6.617647058823531,4.969230769230769,6.312500000000002,5.410891089108911,6.01111111111111,18.274,5.238,3.129,6.837,5.978,2.981,1.052,1.313,2.396,1.826,5.738095238095239,5.738095238095239,6.094444444444445,6.507142857142858,6.694736842105264,7.200000000000002,6.507142857142858,1.646,1.456,1.001,1.705,1.4,1.023,1.705
65,130000000,5.538235294117647,4.410256410256411,6.1805555555555545,6.3119999999999985,5.611111111111111,6.359375,5.504054054054055,5.103225806451612,6.187500000000001,5.969565217391305,6.371,13.482,1.489,2.668,6.18,1.748,3.354,5.788,3.158,3.236,6.500000000000002,5.922580645161291,6.032142857142857,6.29375,6.032142857142857,5.8388888888888895,5.8388888888888895,6.094,0.84,2.049,2.037,2.049,1.882,3.13
69,0,6.323170731707315,5.947826086956524,6.12,5.550000000000001,6.693750000000001,4.7972222222222225,6.077777777777778,5.700000000000002,6.242105263157896,6.608695652173913,10.745,3.947,2.092,4.076,0.69,1.4,1.704,3.279,0.84,0.6,6.906250000000002,6.447058823529412,6.450000000000001,6.906250000000002,6.906250000000002,6.906250000000002,6.906250000000002,0.84,0.6,0.6,0.84,0.84,0.84,0.84
70,858000,6.6684210526315795,7.0,7.0,7.36,4.440740740740741,4.8021276595744675,4.484375,6.8999999999999995,4.429411764705883,4.833333333333333,1.214,0.612,0.84,0.766,0.989,1.4,1.96,0.6,1.38,2.799,6.034210526315791,6.266666666666667,7.03125,6.034210526315791,6.034210526315791,6.034210526315791,6.034210526315791,1.109,0.98,0.84,1.109,1.109,1.109,1.109
64,0,6.258823529411765,6.547058823529413,4.7700000000000005,6.24,6.027777777777779,6.4,5.21111111111111,6.200000000000001,5.409302325581396,6.13793103448276,1.02,2.019,2.567,0.611,1.62,0.694,1.991,1.4,2.596,0.972,6.738095238095239,7.440000000000002,6.738095238095239,6.738095238095239,6.738095238095239,6.738095238095239,6.738095238095239,2.292,0.6,2.292,2.292,2.292,2.292,2.292
70,0,7.0,6.7,5.8522727272727275,6.033333333333333,7.0,5.929411764705883,6.545454545454544,6.003846153846154,5.207894736842105,5.502439024390244,1.02,2.019,1.605,1.432,0.652,1.435,2.188,4.161,2.567,1.477,6.995,6.995,6.995,6.995,6.995,6.995,6.995,2.292,2.292,2.292,2.292,2.292,2.292,2.292
71,0,6.797058823529411,7.081249999999999,6.34375,6.65862068965517,4.871428571428571,5.9799999999999995,6.231578947368422,6.123333333333332,5.797727272727273,7.099999999999999,2.708,1.03,0.98,1.166,2.188,0.6,1.417,1.312,1.509,0.6,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,0.98,0.98,0.98,0.98,0.98,0.98,0.98
69,0,6.679166666666668,6.112280701754386,4.9944444444444445,6.234782608695654,5.203333333333334,4.65,5.482352941176471,6.050000000000001,6.640000000000001,6.966666666666668,2.708,1.417,0.98,1.4,1.644,1.826,0.618,1.703,1.166,1.306,7.070588235294119,7.070588235294119,7.070588235294119,7.070588235294119,7.070588235294119,7.070588235294119,7.070588235294119,1.38,1.38,1.38,1.38,1.38,1.38,1.38
70,0,6.6684210526315795,5.33409090909091,7.0,7.0,5.672222222222222,5.4868421052631575,6.176,6.223750000000001,6.400000000000001,6.144117647058823,2.708,4.855,1.049,1.528,1.22,2.596,1.4,1.417,1.644,0.995,6.968421052631579,6.968421052631579,6.968421052631579,6.968421052631579,6.968421052631579,6.968421052631579,6.968421052631579,2.292,2.292,2.292,2.292,2.292,2.292,2.292
68,0,6.759999999999999,6.312280701754387,6.482142857142857,6.851515151515152,6.287499999999998,5.348,4.04090909090909,6.799999999999998,6.372222222222221,6.131249999999998,2.708,3.439,2.022,1.568,1.644,2.112,1.634,0.618,1.383,0.98,6.668749999999998,6.668749999999998,6.668749999999998,6.668749999999998,6.668749999999998,6.668749999999998,6.668749999999998,0.652,0.652,0.652,0.652,0.652,0.652,0.652
70,0,6.6878787878787875,7.16,6.36,6.416,7.0,6.406818181818181,5.212987012987013,4.447368421052632,6.173684210526315,7.0,2.708,1.03,2.198,1.383,0.6,0.6,2.352,0.618,1.432,0.6,7.157894736842105,7.157894736842105,7.157894736842105,7.157894736842105,7.157894736842105,7.157894736842105,7.157894736842105,1.38,1.38,1.38,1.38,1.38,1.38,1.38
74,0,6.850000000000001,7.743750000000001,5.515625000000001,6.663157894736844,6.212000000000001,7.400000000000001,7.400000000000001,6.936000000000002,7.400000000000001,6.426315789473685,2.708,0.748,2.352,1.559,1.548,1.03,0.652,1.644,0.6,2.198,7.440000000000001,7.440000000000001,7.440000000000001,7.440000000000001,7.440000000000001,7.440000000000001,7.440000000000001,2.292,2.292,2.292,2.292,2.292,2.292,2.292
65,0,6.709375,5.940740740740741,6.013235294117648,6.433333333333334,4.614285714285713,5.258823529411764,6.104166666666667,7.0,5.582352941176471,6.4411764705882355,2.412,1.009,1.984,0.83,1.682,1.329,1.139,0.6,1.222,1.22,6.647058823529412,6.647058823529412,6.647058823529412,6.647058823529412,6.647058823529412,6.647058823529412,6.647058823529412,1.375,1.375,1.375,1.375,1.375,1.375,1.375
66,0,6.471428571428571,5.5076923076923086,6.077272727272727,6.190322580645162,4.393548387096774,6.168965517241379,5.036842105263157,4.703703703703703,4.643749999999999,6.544827586206896,2.708,1.682,1.383,1.417,1.477,1.306,1.991,1.548,1.605,1.763,6.577272727272725,6.956249999999999,6.577272727272725,6.577272727272725,6.577272727272725,6.577272727272725,6.577272727272725,1.094,2.292,1.094,1.094,1.094,1.094,1.094
58,0,6.293617021276596,5.128571428571428,5.60888888888889,5.9,6.260000000000001,6.340000000000002,5.8730769230769235,5.476923076923078,5.731111111111112,5.46,2.412,1.97,1.22,0.84,0.6,0.715,0.859,1.456,1.267,2.365,6.309090909090909,6.309090909090909,6.309090909090909,6.309090909090909,6.309090909090909,6.309090909090909,6.309090909090909,0.605,0.605,0.605,0.605,0.605,0.605,0.605
75,0,5.9074074074074066,6.326315789473685,6.326153846153846,5.676470588235295,6.925806451612903,6.2555555555555555,6.336363636363635,6.98,6.891666666666666,6.341176470588235,1.979,0.6,1.984,1.243,2.412,2.164,3.206,0.6,1.15,0.6,7.222222222222222,7.222222222222222,7.222222222222222,7.222222222222222,7.222222222222222,7.222222222222222,7.222222222222222,1.214,1.214,1.214,1.214,1.214,1.214,1.214
65,0,5.741025641025642,5.813513513513513,6.193506493506495,7.040000000000002,4.375757575757575,6.325925925925926,6.496,5.806896551724138,6.640000000000001,5.9107142857142865,1.477,1.605,1.417,0.98,2.596,2.198,0.652,1.4,2.708,1.682,6.4,6.4,6.4,6.4,6.4,6.4,6.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6
69,0,6.850000000000001,6.785000000000001,6.438888888888891,6.289473684210527,6.794736842105264,6.1690476190476184,6.4217391304347835,5.785714285714286,6.454285714285715,6.900000000000001,2.708,1.644,6.944,2.346,1.763,1.417,0.995,2.596,1.568,0.6,6.758823529411766,6.758823529411766,6.758823529411766,6.758823529411766,6.758823529411766,6.758823529411766,6.758823529411766,0.652,0.652,0.652,0.652,0.652,0.652,0.652
71,0,6.584210526315789,5.019230769230769,4.8066666666666675,5.603571428571428,5.686363636363636,4.725,7.099999999999999,5.413793103448276,5.885714285714284,7.099999999999999,1.02,2.097,2.596,1.991,3.405,1.435,0.6,0.997,1.15,1.222,6.842105263157893,6.299999999999999,6.842105263157893,6.842105263157893,6.842105263157893,6.842105263157893,6.842105263157893,1.008,0.621,1.008,1.008,1.008,1.008,1.008
64,0,6.4,6.370588235294119,6.4,6.3117647058823545,5.124,6.368,6.593750000000002,6.3875,6.4,6.58888888888889,1.566,0.6,0.921,1.689,2.567,1.746,1.4,0.652,1.4,0.6,6.362500000000001,6.362500000000001,6.362500000000001,6.362500000000001,6.362500000000001,6.362500000000001,6.362500000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6
67,0,6.648780487804877,6.420000000000002,4.05,6.700000000000002,6.700000000000002,6.648780487804877,6.648780487804877,6.648780487804877,6.648780487804877,6.648780487804877,2.708,0.772,3.607,0.6,0.6,2.708,2.708,2.708,2.708,2.708,6.7,4.0200000000000005,6.7,6.7,6.7,6.7,6.7,1.008,0.6,1.008,1.008,1.008,1.008,1.008
72,35000000,6.461538461538463,6.65,6.157142857142858,5.915476190476191,5.421276595744681,6.977777777777779,5.338805970149254,5.168932038834954,4.1190476190476195,5.011627906976743,7.163,7.081,4.824,4.084,3.839,1.467,2.209,3.714,1.38,1.163,6.644000000000002,6.500000000000001,7.083333333333335,7.200000000000002,6.644000000000002,6.644000000000002,6.644000000000002,5.053,0.716,1.964,1.4,5.053,5.053,5.053
77,150000000,6.960975609756098,6.118852459016396,5.826086956521742,6.9,6.3321428571428555,7.244827586206897,6.260975609756097,6.112903225806453,5.538947368421054,5.678947368421053,9.646,10.0,13.73,3.913,15.341,9.076,9.775,4.435,3.096,4.6,7.37777777777778,6.258163265306124,6.404761904761906,7.37777777777778,5.886206896551725,7.37777777777778,7.37777777777778,8.894,1.88,0.6,8.894,1.515,8.894,8.894
53,100000000,6.135714285714285,5.830357142857144,5.375757575757575,5.209090909090907,5.763636363636364,5.380412371134019,5.142307692307693,5.209999999999999,5.7366666666666655,5.899999999999998,6.629,9.525,12.569,5.833,2.74,4.084,2.209,5.848,4.751,0.6,5.906060606060605,5.724,5.493749999999998,5.299999999999999,5.299999999999999,5.906060606060605,5.906060606060605,2.282,0.919,1.96,0.6,1.38,2.282,2.282
68,80000000,6.370967741935483,5.218,6.316216216216215,5.952173913043477,5.554347826086956,6.185416666666668,6.559999999999999,6.274999999999999,5.401408450704225,5.8020000000000005,7.163,5.778,4.65,4.069,4.084,1.644,1.595,1.384,2.209,1.746,6.644444444444444,6.5718749999999995,6.411764705882352,6.405555555555554,6.411764705882352,6.644444444444444,6.644444444444444,5.053,0.716,1.44,2.921,1.44,5.053,5.053
